Site,Treatment,Plot,Core,Year,Section,Section_length,Top_depth,Bottom_depth,BD,C_percent,N_percent
KBS_MCSE,T1,T1R3,SS2C2,2010,Middle,27.5,24,51.5,1.55,0.000937333,0.000353
KBS_MCSE,T1,T1R3,SS3C1,2010,Middle,32,47,79,1.48,0.002326667,0.000346667
KBS_MCSE,T1,T1R3,SS3C2,2010,Middle,48,54.5,102.5,1.53,0.001506667,0.000416667
KBS_MCSE,T1,T1R3,SS4C1,2010,Middle,50.5,70.5,121,1.48,0.001343,0.000310667
KBS_MCSE,T1,T1R3,SS4C2,2010,Middle,42,68,110,1.61,0.00199,0.000586667
KBS_MCSE,T1,T1R3,SS5C1,2010,Middle,35.5,85.5,121,1.42,0.002681,0.000580667
KBS_MCSE,T1,T1R3,SS5C2,2010,Middle,41.5,78.5,120,1.48,0.004125,0.000761667
KBS_MCSE,T1,T1R4,SS1C1,2010,Middle,28.5,23,51.5,1.52,0.002556333,0.000819
KBS_MCSE,T1,T1R4,SS1C2,2010,Middle,42,23.5,65.5,1.63,0.0002485,0.000185
KBS_MCSE,T1,T1R4,SS2C1,2010,Middle,26.5,22,48.5,1.54,0.002452,0.000640667
KBS_MCSE,T1,T1R4,SS2C2,2010,Middle,28,21,49,1.37,0.002686,0.000237
KBS_MCSE,T1,T1R4,SS3C1,2010,Middle,57.5,20.5,78,1.62,0.002004,0.000233333
KBS_MCSE,T1,T1R4,SS3C2,2010,Middle,30,22,52,1.6,0.001593,0.000606
KBS_MCSE,T1,T1R4,SS4C1,2010,Middle,28,23.5,51.5,1.61,0.00297,0.0003695
KBS_MCSE,T1,T1R4,SS4C2,2010,Middle,33,23.5,56.5,1.56,0.003158,0.00085
KBS_MCSE,T1,T1R4,SS5C1,2010,Middle,40,22,62,1.63,0.00088,0.000286667
KBS_MCSE,T1,T1R4,SS5C2,2010,Middle,28,23,51,1.72,0.001816667,0.000483333
KBS_MCSE,T1,T1R5,SS1C1,2010,Middle,17,18,35,1.41,0.002156667,0.00053
KBS_MCSE,T1,T1R5,SS1C2,2010,Middle,20.5,19.5,40,1.59,0.001933,0.000638
KBS_MCSE,T1,T1R5,SS2C1,2010,Middle,32,15.5,47.5,1.59,0.0014565,0.0002595
KBS_MCSE,T1,T1R5,SS2C2,2010,Middle,38.5,17.5,56,1.49,0.001607,0.000502667
KBS_MCSE,T1,T1R5,SS3C1,2010,Middle,38,14,52,1.62,0.001776667,0.000283333
KBS_MCSE,T1,T1R5,SS3C2,2010,Middle,31.5,21,52.5,1.65,0.000826333,0.000143
KBS_MCSE,T1,T1R5,SS4C1,2010,Middle,32,24,56,1.55,0.001172,0.000419
KBS_MCSE,T1,T1R5,SS4C2,2010,Middle,35,24,59,1.48,0.00223,0.000396333
KBS_MCSE,T1,T1R5,SS5C1,2010,Middle,28,22,50,1.53,0.001984333,0.000724333
KBS_MCSE,T1,T1R5,SS5C2,2010,Middle,45,20.5,65.5,1.58,0.000935,0.000209667
KBS_MCSE,T1,T1R6,SS1C1,2010,Middle,47.5,21,68.5,1.75,0.0004665,0.00051
KBS_MCSE,T1,T1R6,SS1C2,2010,Middle,45,44,89,1.74,0.00062,0.00026
KBS_MCSE,T1,T1R6,SS2C1,2010,Middle,39,37,76,1.63,0.0003035,0.00017
KBS_MCSE,T1,T1R6,SS2C2,2010,Middle,24,25.5,49.5,1.71,0.0014042,0.000460667
KBS_MCSE,T1,T1R6,SS3C1,2010,Middle,43,24.5,67.5,1.69,0.000972667,0.000532667
KBS_MCSE,T1,T1R6,SS3C2,2010,Middle,55,19.5,74.5,1.68,0.000302,0.0003175
KBS_MCSE,T1,T1R6,SS4C1,2010,Middle,58.5,28.5,87,1.64,0.001503,0.000343
KBS_MCSE,T1,T1R6,SS4C2,2010,Middle,50,30,80,1.6,0.00112,0.000453333
KBS_MCSE,T1,T1R6,SS5C1,2010,Middle,36,20,56,1.62,0.000976667,7.33E-05
KBS_MCSE,T1,T1R6,SS5C2,2010,Middle,30,22,52,1.76,0.000165,0.000215
KBS_MCSE,T2,T2R1,SS1C1,2010,Middle,31,42,73,1.59,0.003693667,0.000614833
KBS_MCSE,T2,T2R1,SS1C2,2010,Middle,47,36.5,83.5,1.58,0.001822333,0.000347667
KBS_MCSE,T2,T2R1,SS2C1,2010,Middle,30.5,20.5,51,1.62,0.001022,0.000302
KBS_MCSE,T2,T2R1,SS2C2,2010,Middle,19.5,23,42.5,1.54,0.001220667,0.0002695
KBS_MCSE,T2,T2R1,SS3C1,2010,Middle,38.5,18,56.5,1.54,0.0004185,0.000353
KBS_MCSE,T2,T2R1,SS3C2,2010,Middle,19.5,18,37.5,1.49,0.001885,0.00026
KBS_MCSE,T2,T2R1,SS4C1,2010,Middle,39.5,22.5,62,1.5,0.001397,0.000325667
KBS_MCSE,T2,T2R1,SS4C2,2010,Middle,37,23,60,1.53,0.001379,0.00038
KBS_MCSE,T2,T2R1,SS5C1,2010,Middle,17,19.5,36.5,1.57,0.0018585,0.000190333
KBS_MCSE,T2,T2R1,SS5C2,2010,Middle,29,26,55,1.56,0.0002275,0.000185
KBS_MCSE,T2,T2R2,SS1C1,2010,Middle,22.5,22,44.5,1.51,0.00246,0.000656667
KBS_MCSE,T2,T2R2,SS1C2,2010,Middle,27.5,22,49.5,1.44,0.002534333,0.000461
KBS_MCSE,T2,T2R2,SS2C1,2010,Middle,16,19.5,35.5,1.55,0.002681,0.000433
KBS_MCSE,T2,T2R2,SS2C2,2010,Middle,22.5,16.5,39,1.4,0.004164667,0.000582667
KBS_MCSE,T2,T2R2,SS3C1,2010,Middle,20,23,43,1.59,0.0017685,0.0004205
KBS_MCSE,T2,T2R2,SS3C2,2010,Middle,37.5,24,61.5,1.68,0.000391,0.000189333
KBS_MCSE,T2,T2R2,SS4C1,2010,Middle,35,25.5,60.5,1.51,0.00123,0.000226667
KBS_MCSE,T2,T2R2,SS4C2,2010,Middle,41.5,23,64.5,1.59,0.002502333,0.000458667
KBS_MCSE,T2,T2R2,SS5C1,2010,Middle,34,21.5,55.5,1.57,0.003621,0.000568333
KBS_MCSE,T2,T2R2,SS5C2,2010,Middle,38,20.5,58.5,1.63,0.001631667,0.000392
KBS_MCSE,T2,T2R3,SS1C1,2010,Middle,42.5,16.5,59,1.59,0.000493333,2.67E-05
KBS_MCSE,T2,T2R3,SS1C2,2010,Middle,45.5,18,63.5,1.59,0.00086,0.000196667
KBS_MCSE,T2,T2R3,SS2C1,2010,Middle,26,18,44,1.51,0.003396,0.000439333
KBS_MCSE,T2,T2R3,SS2C2,2010,Middle,24.5,28.5,53,1.53,0.001161,0.000190333
KBS_MCSE,T2,T2R3,SS3C1,2010,Middle,65,20,85,1.46,0.001543333,0.000281
KBS_MCSE,T2,T2R3,SS3C2,2010,Middle,52,18,70,1.49,0.000999,0.000339333
KBS_MCSE,T2,T2R3,SS4C1,2010,Middle,32,6.5,38.5,1.37,0.008300667,0.000631
KBS_MCSE,T2,T2R3,SS4C2,2010,Middle,62,34,96,1.65,0.000553333,0.000316667
KBS_MCSE,T2,T2R3,SS5C1,2010,Middle,17,32.5,49.5,1.24,0.010093333,0.001066
KBS_MCSE,T2,T2R3,SS5C2,2010,Middle,58,19.5,77.5,1.34,0.010123,0.000866667
KBS_MCSE,T2,T2R4,SS1C1,2010,Middle,34,21,55,1.51,0.002703333,0.00052
KBS_MCSE,T2,T2R4,SS1C2,2010,Middle,33,27,60,1.45,0.002835667,0.000432667
KBS_MCSE,T2,T2R4,SS2C1,2010,Middle,24,23,47,1.4,0.002316667,0.000290333
KBS_MCSE,T2,T2R4,SS2C2,2010,Middle,36,24,60,1.46,0.002817667,0.000656333
KBS_MCSE,T2,T2R4,SS3C1,2010,Middle,38.5,23,61.5,1.51,0.0005375,0.000347333
KBS_MCSE,T2,T2R4,SS3C2,2010,Middle,18.5,24,42.5,1.53,0.00275,0.000415
KBS_MCSE,T2,T2R4,SS4C1,2010,Middle,59.5,44,103.5,1.5,0.004664667,0.000695667
KBS_MCSE,T2,T2R4,SS4C2,2010,Middle,46.5,54,100.5,1.53,0.003273333,0.000433333
KBS_MCSE,T2,T2R4,SS5C1,2010,Middle,42,46,88,1.62,0.003732,0.001069333
KBS_MCSE,T2,T2R4,SS5C2,2010,Middle,48,40.5,88.5,1.64,0.001805333,0.000658333
KBS_MCSE,T2,T2R5,SS1C1,2010,Middle,29,57.5,86.5,1.53,0.001946667,0.00035
KBS_MCSE,T2,T2R5,SS1C2,2010,Middle,46,31.5,77.5,1.51,0.00573,0.001506667
KBS_MCSE,T2,T2R5,SS2C1,2010,Middle,33,18,51,1.53,0.001038,0.000284667
KBS_MCSE,T2,T2R5,SS2C2,2010,Middle,29,18,47,1.38,0.000532,0.000295333
KBS_MCSE,T2,T2R5,SS3C1,2010,Middle,26,19,45,1.43,0.002548667,0.000381667
KBS_MCSE,T2,T2R5,SS3C2,2010,Middle,38,18,56,1.39,0.001222333,0.000381
KBS_MCSE,T2,T2R5,SS4C1,2010,Middle,39.5,24.5,64,1.58,0.0010645,0.000257333
KBS_MCSE,T2,T2R5,SS4C2,2010,Middle,33.5,22.5,56,1.63,0.002220333,0.000450667
KBS_MCSE,T2,T2R5,SS5C1,2010,Middle,24,22.5,46.5,1.35,0.001382,0.000146333
KBS_MCSE,T2,T2R5,SS5C2,2010,Middle,27,21.5,48.5,1.34,0.002212,0.000269
KBS_MCSE,T2,T2R6,SS1C1,2010,Middle,30,22,52,1.59,0.0032735,0.0006805
KBS_MCSE,T2,T2R6,SS1C2,2010,Middle,37.5,21.5,59,1.65,0.000330667,0.000198333
KBS_MCSE,T2,T2R6,SS2C1,2010,Middle,54.5,25.5,80,1.63,0.001658,0.000761333
KBS_MCSE,T2,T2R6,SS2C2,2010,Middle,35.5,27,62.5,1.57,0.001360667,0.000414333
KBS_MCSE,T2,T2R6,SS3C1,2010,Middle,32.5,28.5,61,1.49,0.0014615,0.0006535
KBS_MCSE,T2,T2R6,SS3C2,2010,Middle,32,22.5,54.5,1.57,0.0009346,0.0001164
KBS_MCSE,T2,T2R6,SS4C1,2010,Middle,34,22,56,1.56,0.001903,0.000698
KBS_MCSE,T2,T2R6,SS4C2,2010,Middle,30.5,22,52.5,1.5,0.003420333,0.000828333
KBS_MCSE,T2,T2R6,SS5C1,2010,Middle,34.5,24.5,59,1.73,0.002085,0.00044
KBS_MCSE,T2,T2R6,SS5C2,2010,Middle,31.5,27.5,59,1.56,0.002144333,0.000457
KBS_MCSE,T3,T3R1,SS1C1,2010,Middle,61.5,41,102.5,1.66,0.001033,0.000426333
KBS_MCSE,T3,T3R1,SS1C2,2010,Middle,36,32.5,68.5,1.5,0.002637333,0.000321333
KBS_MCSE,T3,T3R1,SS2C1,2010,Middle,24.5,20,44.5,1.64,0.0005835,5.63E-05
KBS_MCSE,T3,T3R1,SS2C2,2010,Middle,28.5,19.5,48,1.57,0.001051333,0.000277667
KBS_MCSE,T3,T3R1,SS3C1,2010,Middle,25,26.5,51.5,1.53,0.001173,3.63E-05
KBS_MCSE,T3,T3R1,SS3C2,2010,Middle,28.5,21.5,50,1.47,0.001809,0.000246667
KBS_MCSE,T3,T3R1,SS4C1,2010,Middle,13.5,36.5,50,1.41,0.000828667,0.00013
KBS_MCSE,T3,T3R1,SS4C2,2010,Middle,36,27,63,1.61,0.000387,9.57E-05
KBS_MCSE,T3,T3R1,SS5C1,2010,Middle,21,35,56,1.57,0.000672,0.000270667
KBS_MCSE,T3,T3R1,SS5C2,2010,Middle,35,22.5,57.5,1.23,0.001023,0.00034
KBS_MCSE,T3,T3R2,SS1C1,2010,Middle,20,47,67,1.6,0.000715667,0.000424
KBS_MCSE,T3,T3R2,SS1C2,2010,Middle,32,26.5,58.5,1.6,0.0022055,0.000663667
KBS_MCSE,T3,T3R2,SS2C1,2010,Middle,35.5,27,62.5,1.53,0.001039,0.00023
KBS_MCSE,T3,T3R2,SS2C2,2010,Middle,31,25,56,1.53,0.0009015,0.000351
KBS_MCSE,T3,T3R2,SS3C1,2010,Middle,29,25,54,1.47,0.00336,0.00062
KBS_MCSE,T3,T3R2,SS3C2,2010,Middle,26.5,20,46.5,1.23,0.004496667,0.00059
KBS_MCSE,T3,T3R2,SS4C1,2010,Middle,41.5,23.5,65,1.57,0.002162667,0.000105
KBS_MCSE,T3,T3R2,SS4C2,2010,Middle,16,46,62,1.7,0.000528333,5.87E-05
KBS_MCSE,T3,T3R2,SS5C1,2010,Middle,53.5,33,86.5,1.53,0.000866333,0.000218
KBS_MCSE,T3,T3R2,SS5C2,2010,Middle,26,39.5,65.5,1.37,0.001185,0.000087
KBS_MCSE,T3,T3R3,SS1C1,2010,Middle,52.5,27,79.5,1.41,0.004051667,0.000578333
KBS_MCSE,T3,T3R3,SS1C2,2010,Middle,33.5,47.5,81,1.52,0.001487333,0.000167
KBS_MCSE,T3,T3R3,SS2C1,2010,Middle,36,22,58,1.42,0.000801,0.000246
KBS_MCSE,T3,T3R3,SS2C2,2010,Middle,36.5,21.5,58,1.35,0.0018375,0.00027
KBS_MCSE,T3,T3R3,SS3C1,2010,Middle,29,38,67,1.47,0.003960667,0.000727333
KBS_MCSE,T3,T3R3,SS3C2,2010,Middle,45,25,70,1.32,0.0024265,0.000348333
KBS_MCSE,T3,T3R3,SS4C1,2010,Middle,60,14.5,74.5,1.46,0.0038775,0.0004645
KBS_MCSE,T3,T3R3,SS4C2,2010,Middle,46.5,29.5,76,1.41,0.001569667,0.000178
KBS_MCSE,T3,T3R3,SS5C1,2010,Middle,38.5,36,74.5,1.51,0.000373333,0.000273
KBS_MCSE,T3,T3R3,SS5C2,2010,Middle,22,19,41,1.4,0.000626,0.000126333
KBS_MCSE,T3,T3R4,SS1C1,2010,Middle,30.5,27,57.5,1.41,0.003462,0.00078
KBS_MCSE,T3,T3R4,SS1C2,2010,Middle,39.5,25,64.5,1.39,0.002944667,0.000440667
KBS_MCSE,T3,T3R4,SS2C1,2010,Middle,15,29,44,1.43,0.0013005,0.000454
KBS_MCSE,T3,T3R4,SS2C2,2010,Middle,28.5,18.5,47,1.51,0.003797333,0.000918667
KBS_MCSE,T3,T3R4,SS3C1,2010,Middle,32,39,71,1.32,0.002246667,0.000236667
KBS_MCSE,T3,T3R4,SS3C2,2010,Middle,25,33,58,1.38,0.005155,0.00147
KBS_MCSE,T3,T3R4,SS4C1,2010,Middle,16,22.5,38.5,1.75,0.002889,0.000540333
KBS_MCSE,T3,T3R4,SS4C2,2010,Middle,26,22,48,1.37,0.00242,0.00027
KBS_MCSE,T3,T3R4,SS5C1,2010,Middle,22.5,19.5,42,1.44,0.003045,0.00034
KBS_MCSE,T3,T3R4,SS5C2,2010,Middle,26.5,23.5,50,1.3,0.003075667,0.000537667
KBS_MCSE,T3,T3R5,SS1C1,2010,Middle,51.5,34.5,86,1.49,0.003443333,0.000666667
KBS_MCSE,T3,T3R5,SS1C2,2010,Middle,48,37,85,1.54,0.002418,0.000587
KBS_MCSE,T3,T3R5,SS2C1,2010,Middle,53,24,77,1.53,0.002013333,0.00017
KBS_MCSE,T3,T3R5,SS2C2,2010,Middle,34,23,57,1.51,0.00265,0.000526667
KBS_MCSE,T3,T3R5,SS3C1,2010,Middle,35,26,61,1.54,0.001677333,0.000336
KBS_MCSE,T3,T3R5,SS3C2,2010,Middle,31,26,57,1.47,0.002571333,0.000542
KBS_MCSE,T3,T3R5,SS4C1,2010,Middle,35,25.5,60.5,1.38,0.004048333,0.000713333
KBS_MCSE,T3,T3R5,SS4C2,2010,Middle,44.5,28.5,73,1.37,0.00603,0.001483333
KBS_MCSE,T3,T3R5,SS5C1,2010,Middle,29,21.5,50.5,1.56,0.002948667,0.00054
KBS_MCSE,T3,T3R5,SS5C2,2010,Middle,29.5,24,53.5,1.51,0.002553333,0.00058
KBS_MCSE,T3,T3R6,SS1C1,2010,Middle,49,43.5,92.5,1.56,0.000385,6.97E-05
KBS_MCSE,T3,T3R6,SS1C2,2010,Middle,26,36,62,1.73,0.0012645,0.000634667
KBS_MCSE,T3,T3R6,SS2C1,2010,Middle,43,57,100,1.51,0.003052333,0.000679
KBS_MCSE,T3,T3R6,SS2C2,2010,Middle,45,58.5,103.5,1.54,0.002303333,0.000343667
KBS_MCSE,T3,T3R6,SS3C1,2010,Middle,93.5,27.5,121,1.58,0.002018333,0.000635
KBS_MCSE,T3,T3R6,SS3C2,2010,Middle,43,30,73,1.49,0.001053,0.000323
KBS_MCSE,T3,T3R6,SS4C1,2010,Middle,22,19,41,1.62,0.003216,0.000387667
KBS_MCSE,T3,T3R6,SS4C2,2010,Middle,34,22,56,1.62,0.0025625,0.000458333
KBS_MCSE,T3,T3R6,SS5C1,2010,Middle,40,20.5,60.5,1.67,0.0021115,0.0003305
KBS_MCSE,T3,T3R6,SS5C2,2010,Middle,33,22,55,1.53,0.0014295,0.000412667
KBS_MCSE,T4,T4R1,SS1C1,2010,Middle,28,20,48,1.46,0.001837667,0.000549667
KBS_MCSE,T4,T4R1,SS1C2,2010,Middle,28.5,7.5,36,1.39,0.003895,0.00053
KBS_MCSE,T4,T4R1,SS2C1,2010,Middle,28,19.5,47.5,1.48,0.002451667,0.000369
KBS_MCSE,T4,T4R1,SS2C2,2010,Middle,21,29.5,50.5,1.54,0.0005635,0.00008
KBS_MCSE,T4,T4R1,SS3C1,2010,Middle,16,24.5,40.5,1.46,0.002155,0.000298
KBS_MCSE,T4,T4R1,SS3C2,2010,Middle,22,23,45,1.4,0.009109333,0.000738
KBS_MCSE,T4,T4R1,SS4C1,2010,Middle,38,19,57,1.34,0.008949667,0.000959
KBS_MCSE,T4,T4R1,SS4C2,2010,Middle,41,42,83,1.4,0.007159667,0.000605
KBS_MCSE,T4,T4R1,SS5C1,2010,Middle,20,69.5,89.5,1.62,0.00127,0.000471667
KBS_MCSE,T4,T4R1,SS5C2,2010,Middle,51.5,42,93.5,1.52,0.0004775,0.000133333
KBS_MCSE,T4,T4R2,SS1C1,2010,Middle,40,25,65,1.46,0.001827,0.000381
KBS_MCSE,T4,T4R2,SS1C2,2010,Middle,14.5,25,39.5,1.39,0.001687667,0.000316
KBS_MCSE,T4,T4R2,SS2C1,2010,Middle,36,26,62,1.44,0.001738333,0.000160333
KBS_MCSE,T4,T4R2,SS2C2,2010,Middle,26.5,24.5,51,1.29,0.002586667,0.000396667
KBS_MCSE,T4,T4R2,SS3C1,2010,Middle,25.5,37,62.5,1.49,0.000663333,0.000223333
KBS_MCSE,T4,T4R2,SS3C2,2010,Middle,44,36,80,1.5,0.000228,0.000153333
KBS_MCSE,T4,T4R2,SS4C1,2010,Middle,44,26.5,70.5,1.42,0.001660667,0.000426667
KBS_MCSE,T4,T4R2,SS4C2,2010,Middle,48,22,70,1.48,0.00192,0.000283333
KBS_MCSE,T4,T4R2,SS5C1,2010,Middle,67.5,27,94.5,1.52,0.000829333,0.0003855
KBS_MCSE,T4,T4R2,SS5C2,2010,Middle,47,27,74,1.64,0.0008,0.00007
KBS_MCSE,T4,T4R3,SS1C1,2010,Middle,32.5,17.5,50,1.52,0.002386667,0.000312667
KBS_MCSE,T4,T4R3,SS1C2,2010,Middle,38.5,23,61.5,1.5,0.003023667,0.000641
KBS_MCSE,T4,T4R3,SS2C1,2010,Middle,50.5,15,65.5,1.46,0.001387333,0.000298667
KBS_MCSE,T4,T4R3,SS2C2,2010,Middle,41.5,23.5,65,1.48,0.001541333,0.000299667
KBS_MCSE,T4,T4R3,SS3C1,2010,Middle,35.5,19.5,55,1.52,0.0011645,0.000463
KBS_MCSE,T4,T4R3,SS3C2,2010,Middle,37,27,64,1.52,0.001507667,0.000221333
KBS_MCSE,T4,T4R3,SS4C1,2010,Middle,37,28.5,65.5,1.43,0.002722,0.000466667
KBS_MCSE,T4,T4R3,SS4C2,2010,Middle,35.5,30.5,66,1.44,0.002175333,0.000351333
KBS_MCSE,T4,T4R3,SS5C1,2010,Middle,16.5,23,39.5,1.46,0.005094333,0.000422
KBS_MCSE,T4,T4R3,SS5C2,2010,Middle,33,34,67,1.59,0.000947333,0.000408667
KBS_MCSE,T4,T4R4,SS1C1,2010,Middle,34,31,65,1.48,0.0013885,0.0003285
KBS_MCSE,T4,T4R4,SS1C2,2010,Middle,23.5,21.5,45,1.6,0.001614,0.000343667
KBS_MCSE,T4,T4R4,SS2C1,2010,Middle,21.5,21,42.5,1.32,0.003338333,0.000374
KBS_MCSE,T4,T4R4,SS2C2,2010,Middle,16,28.5,44.5,1.3,0.001636,0.000303667
KBS_MCSE,T4,T4R4,SS3C1,2010,Middle,45.5,13.5,59,1.5,0.002041333,0.000258333
KBS_MCSE,T4,T4R4,SS3C2,2010,Middle,37,29,66,1.58,0.001488667,0.000185
KBS_MCSE,T4,T4R4,SS4C1,2010,Middle,35,28.5,63.5,1.4,0.001675667,0.0001745
KBS_MCSE,T4,T4R4,SS4C2,2010,Middle,24,31,55,1.52,0.0016005,0.000366
KBS_MCSE,T4,T4R4,SS5C1,2010,Middle,24.5,48.5,73,1.54,0.000921667,0.000290667
KBS_MCSE,T4,T4R4,SS5C2,2010,Middle,46.5,50.5,97,1.44,0.001946333,0.000438
KBS_MCSE,T4,T4R5,SS1C1,2010,Middle,25.5,21.5,47,1.55,0.001976667,0.0004
KBS_MCSE,T4,T4R5,SS1C2,2010,Middle,32,20,52,1.52,0.002859,0.000878333
KBS_MCSE,T4,T4R5,SS2C1,2010,Middle,43,26,69,1.48,0.0027,0.000233333
KBS_MCSE,T4,T4R5,SS2C2,2010,Middle,40,24.5,64.5,1.44,0.001738,0.000325667
KBS_MCSE,T4,T4R5,SS3C1,2010,Middle,39.5,22,61.5,1.48,0.001482,0.000323333
KBS_MCSE,T4,T4R5,SS3C2,2010,Middle,36.5,23,59.5,1.58,0.002744667,0.000727
KBS_MCSE,T4,T4R5,SS4C1,2010,Middle,34,28,62,1.6,0.002412,0.000484
KBS_MCSE,T4,T4R5,SS4C2,2010,Middle,37,27,64,1.55,0.00221,0.000543333
KBS_MCSE,T4,T4R5,SS5C1,2010,Middle,34,21,55,1.45,0.003257667,0.000439333
KBS_MCSE,T4,T4R5,SS5C2,2010,Middle,34,26,60,1.57,0.002922,0.000448667
KBS_MCSE,T4,T4R6,SS1C1,2010,Middle,29,23,52,1.65,0.002204667,0.000189
KBS_MCSE,T4,T4R6,SS1C2,2010,Middle,30.5,23.5,54,1.59,0.00142,0.000503333
KBS_MCSE,T4,T4R6,SS2C1,2010,Middle,31,23,54,1.6,0.000543667,0.000272667
KBS_MCSE,T4,T4R6,SS2C2,2010,Middle,54,25,79,1.6,0.000044,0.000521333
KBS_MCSE,T4,T4R6,SS3C1,2010,Middle,26.5,25,51.5,1.63,0.002323333,0.00049
KBS_MCSE,T4,T4R6,SS3C2,2010,Middle,36,21,57,1.6,0.0002835,0.000084
KBS_MCSE,T4,T4R6,SS4C1,2010,Middle,65,46,111,1.92,0.000146667,0.000303333
KBS_MCSE,T4,T4R6,SS4C2,2010,Middle,44,25,69,1.59,0.001083333,0.000342
KBS_MCSE,T4,T4R6,SS5C1,2010,Middle,47.5,26.5,74,1.63,0.000588333,8.97E-05
KBS_MCSE,T4,T4R6,SS5C2,2010,Middle,29.5,26.5,56,1.42,0.001248667,0.0004165
KBS_MCSE,T1,T1R1,SS1C1,2010,Deep,65,49,114,1.59,0.0006345,0.000447333
KBS_MCSE,T1,T1R1,SS1C2,2010,Deep,65,48,113,1.62,0.000578,0.000052
KBS_MCSE,T1,T1R1,SS2C1,2010,Deep,58,54,112,1.56,0.000857,0.000129
KBS_MCSE,T1,T1R1,SS2C2,2010,Deep,74,38.5,112.5,1.56,0.000818667,0.000248
KBS_MCSE,T1,T1R1,SS3C1,2010,Deep,66,45.5,111.5,1.62,0.00006,0.000143333
KBS_MCSE,T1,T1R1,SS3C2,2010,Deep,64.5,50.5,115,1.63,0.000177,0.000279333
KBS_MCSE,T1,T1R1,SS4C1,2010,Deep,46.5,67,113.5,1.54,0.000802667,0.000430333
KBS_MCSE,T1,T1R1,SS4C2,2010,Deep,59,57,116,1.46,0.003115,0.000425
KBS_MCSE,T1,T1R1,SS5C1,2010,Deep,57,56,113,1.6,0.00084,0.00028
KBS_MCSE,T1,T1R1,SS5C2,2010,Deep,53.5,61.5,115,1.67,0.000645,0.000163
KBS_MCSE,T1,T1R2,SS1C1,2010,Deep,62,46,108,1.51,0.00105,0.000108333
KBS_MCSE,T1,T1R2,SS1C2,2010,Deep,51,59,110,1.54,0.000704667,4.97E-05
KBS_MCSE,T1,T1R2,SS2C1,2010,Deep,58,55.5,113.5,1.53,0.000643333,0.000126667
KBS_MCSE,T1,T1R2,SS2C2,2010,Deep,49.5,66,115.5,1.62,0.000551,0.000423
KBS_MCSE,T1,T1R2,SS3C1,2010,Deep,62,53.5,115.5,1.6,0.000221,0.0002645
KBS_MCSE,T1,T1R2,SS3C2,2010,Deep,55.5,59.5,115,1.6,0.000696667,0.000189
KBS_MCSE,T1,T1R2,SS4C1,2010,Deep,47,62,109,1.41,0.012877333,0.000152
KBS_MCSE,T1,T1R2,SS4C2,2010,Deep,37.5,80.5,118,1.72,0.00063,0.000079
KBS_MCSE,T1,T1R2,SS5C1,2010,Deep,67,40,107,1.29,0.00077,0.000015
KBS_MCSE,T1,T1R2,SS5C2,2010,Deep,67,41,108,1.46,0.001207667,0.000495333
KBS_MCSE,T1,T1R3,SS1C1,2010,Deep,75,37,112,1.64,0.000390333,0.000130667
KBS_MCSE,T1,T1R3,SS1C2,2010,Deep,70.5,42.5,113,1.6,0.000463333,0.000113333
KBS_MCSE,T1,T1R3,SS2C1,2010,Deep,63,53.5,116.5,1.64,0.0005065,0.00006
KBS_MCSE,T1,T1R3,SS2C2,2010,Deep,66.5,51.5,118,1.61,0.00054,0.000245
KBS_MCSE,T1,T1R3,SS3C1,2010,Deep,40,79,119,1.65,0.000599667,0.000175667
KBS_MCSE,T1,T1R3,SS3C2,2010,Deep,17.5,102.5,120,1.75,0.000267,0.000115667
KBS_MCSE,T1,T1R3,SS4C2,2010,Deep,11,110,121,1.77,0.001955667,4.97E-05
KBS_MCSE,T1,T1R4,SS1C1,2010,Deep,59,51.5,110.5,1.55,0.001026667,0.000193333
KBS_MCSE,T1,T1R4,SS1C2,2010,Deep,48,65.5,113.5,1.44,0.000779,0.000497
KBS_MCSE,T1,T1R4,SS2C1,2010,Deep,61.5,48.5,110,1.58,0.001166,0.000538333
KBS_MCSE,T1,T1R4,SS2C2,2010,Deep,62,49,111,1.51,0.002262333,0.00002
KBS_MCSE,T1,T1R4,SS3C1,2010,Deep,42.5,78,120.5,1.67,0.001496667,0.000506667
KBS_MCSE,T1,T1R4,SS3C2,2010,Deep,61,52,113,1.59,0.000883333,0.00032
KBS_MCSE,T1,T1R4,SS4C1,2010,Deep,64,51.5,115.5,1.52,0.00379,0.00127
KBS_MCSE,T1,T1R4,SS4C2,2010,Deep,57,56.5,113.5,1.65,0.000817,0.000237
KBS_MCSE,T1,T1R4,SS5C1,2010,Deep,52,62,114,1.58,0.00066,1.33E-05
KBS_MCSE,T1,T1R4,SS5C2,2010,Deep,62,51,113,1.52,0.00013,4.67E-05
KBS_MCSE,T1,T1R5,SS1C1,2010,Deep,79,35,114,1.64,0.000620333,0.000114333
KBS_MCSE,T1,T1R5,SS1C2,2010,Deep,74,40,114,1.69,0.000585,0.000560333
KBS_MCSE,T1,T1R5,SS2C1,2010,Deep,64,47.5,111.5,1.64,0.000581667,0.000327
KBS_MCSE,T1,T1R5,SS2C2,2010,Deep,59,56,115,1.68,0.000519,0.000047
KBS_MCSE,T1,T1R5,SS3C1,2010,Deep,59,52,111,1.58,0.000300333,0.000546
KBS_MCSE,T1,T1R5,SS3C2,2010,Deep,64.5,52.5,117,1.55,0.000588333,0.0001
