uniqueid,plotid,year,c_input_corn,c_input_soybean,c_input_wheat,c_input_cover,c_input_weedy,C_input_total,C_output,Crop_temp,rep,tillage,rotation,drainage,nitrogen,landscape,Crop
DPAC,NE,2013,0,3552.0447115384613,0,0,0,3552.0447115384613,0,Glycine max (Soybean),1,TIL2,ROT5,DWM2,NIT2,n/a,Glycine max (Soybean)
DPAC,NE,2014,6559.510638297872,0,0,0,0,6559.510638297872,0,Zea mays (Corn),1,TIL2,ROT5,DWM2,NIT2,n/a,Zea mays (Corn)
DPAC,NE,2015,0,2971.044951923077,0,0,0,2971.044951923077,0,Glycine max (Soybean),1,TIL2,ROT5,DWM2,NIT2,n/a,Glycine max (Soybean)
DPAC,NW,2011,0,3733.671634615385,0,0,0,3733.671634615385,0,Glycine max (Soybean),1,TIL2,ROT5,DWM3,NIT2,n/a,Glycine max (Soybean)
DPAC,NW,2012,4335.9914893617015,0,0,0,0,4335.9914893617015,0,Zea mays (Corn),1,TIL2,ROT5,DWM3,NIT2,n/a,Zea mays (Corn)
DPAC,NW,2013,0,3672.7853365384613,0,0,0,3672.7853365384613,0,Glycine max (Soybean),1,TIL2,ROT5,DWM3,NIT2,n/a,Glycine max (Soybean)
DPAC,NW,2014,6526.595744680851,0,0,0,0,6526.595744680851,0,Zea mays (Corn),1,TIL2,ROT5,DWM3,NIT2,n/a,Zea mays (Corn)
DPAC,NW,2015,0,3188.790865384615,0,0,0,3188.790865384615,0,Glycine max (Soybean),1,TIL2,ROT5,DWM3,NIT2,n/a,Glycine max (Soybean)
DPAC,SE,2011,0,3775.982451923077,0,0,0,3775.982451923077,0,Glycine max (Soybean),2,TIL2,ROT5,DWM3,NIT2,n/a,Glycine max (Soybean)
DPAC,SE,2012,4398.4000000000005,0,0,0,0,4398.4000000000005,0,Zea mays (Corn),2,TIL2,ROT5,DWM3,NIT2,n/a,Zea mays (Corn)
DPAC,SE,2013,0,3649.0499999999997,0,0,0,3649.0499999999997,0,Glycine max (Soybean),2,TIL2,ROT5,DWM3,NIT2,n/a,Glycine max (Soybean)
DPAC,SE,2014,6465.425531914894,0,0,0,0,6465.425531914894,0,Zea mays (Corn),2,TIL2,ROT5,DWM3,NIT2,n/a,Zea mays (Corn)
DPAC,SE,2015,0,3104.169230769231,0,0,0,3104.169230769231,0,Glycine max (Soybean),2,TIL2,ROT5,DWM3,NIT2,n/a,Glycine max (Soybean)
DPAC,SW,2011,0,3666.593509615385,0,0,0,3666.593509615385,0,Glycine max (Soybean),2,TIL2,ROT5,DWM2,NIT2,n/a,Glycine max (Soybean)
DPAC,SW,2012,4099.08085106383,0,0,0,0,4099.08085106383,0,Zea mays (Corn),2,TIL2,ROT5,DWM2,NIT2,n/a,Zea mays (Corn)
DPAC,SW,2013,0,3600.5473557692303,0,0,0,3600.5473557692303,0,Glycine max (Soybean),2,TIL2,ROT5,DWM2,NIT2,n/a,Glycine max (Soybean)
DPAC,SW,2014,6459.191489361702,0,0,0,0,6459.191489361702,0,Zea mays (Corn),2,TIL2,ROT5,DWM2,NIT2,n/a,Zea mays (Corn)
DPAC,SW,2015,0,3128.9365384615385,0,0,0,3128.9365384615385,0,Glycine max (Soybean),2,TIL2,ROT5,DWM2,NIT2,n/a,Glycine max (Soybean)
FREEMAN,1,2011,5686.297872340426,0,0,0,0,5686.297872340426,0,Zea mays (Corn),1,TIL1,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,1,2012,3850.8936170212764,0,0,0,0,3850.8936170212764,0,Zea mays (Corn),1,TIL1,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,1,2013,9166.212765957447,0,0,0,0,9166.212765957447,0,Zea mays (Corn),1,TIL1,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,1,2014,7554.3829787234035,0,0,0,0,7554.3829787234035,0,Zea mays (Corn),1,TIL1,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,1,2015,4556.085106382979,0,0,0,0,4556.085106382979,0,Zea mays (Corn),1,TIL1,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,10,2011,5503.31914893617,0,0,0,0,5503.31914893617,0,Zea mays (Corn),3,TIL1,ROT36,DWM1,NIT2,n/a,Corn w/ Rye
FREEMAN,10,2012,0,3042.0216346153843,0,227.5,0,3269.5216346153843,0,Glycine max (Soybean),3,TIL1,ROT36,DWM1,NIT2,n/a,Soybean w/ Rye
FREEMAN,10,2013,5472.765957446809,0,0,187.20000000000002,0,5659.965957446809,0,Zea mays (Corn),3,TIL1,ROT36,DWM1,NIT2,n/a,Corn w/ Rye
FREEMAN,10,2014,0,4619.5615384615385,0,449.15000000000003,0,5068.711538461538,0,Glycine max (Soybean),3,TIL1,ROT36,DWM1,NIT2,n/a,Soybean w/ Rye
FREEMAN,10,2015,3794.382978723404,0,0,2153.4500000000003,0,5947.832978723404,0,Zea mays (Corn),3,TIL1,ROT36,DWM1,NIT2,n/a,Corn w/ Rye
FREEMAN,11,2011,0,2907.062740384615,0,0,0,2907.062740384615,0,Glycine max (Soybean),3,TIL1,ROT39,DWM1,NIT2,n/a,Soybean w/ Rye
FREEMAN,11,2012,0,2932.4033653846154,0,202.15,0,3134.5533653846155,0,Glycine max (Soybean),3,TIL1,ROT39,DWM1,NIT2,n/a,Soybean w/ Rye
FREEMAN,11,2013,0,2855.4641826923075,0,181.35,0,3036.8141826923074,0,Glycine max (Soybean),3,TIL1,ROT39,DWM1,NIT2,n/a,Soybean w/ Rye
FREEMAN,11,2014,0,4810.361538461538,0,477.75,0,5288.111538461538,0,Glycine max (Soybean),3,TIL1,ROT39,DWM1,NIT2,n/a,Soybean w/ Rye
FREEMAN,11,2015,0,4660.152403846154,0,2078.7000000000003,0,6738.852403846155,0,Glycine max (Soybean),3,TIL1,ROT39,DWM1,NIT2,n/a,Soybean w/ Rye
FREEMAN,12,2011,4630.978723404256,0,0,0,0,4630.978723404256,0,Zea mays (Corn),3,TIL1,ROT38,DWM1,NIT2,n/a,Corn w/ Rye
FREEMAN,12,2012,2820.425531914894,0,0,167.70000000000002,0,2988.1255319148936,0,Zea mays (Corn),3,TIL1,ROT38,DWM1,NIT2,n/a,Corn w/ Rye
FREEMAN,12,2013,7577.6170212765965,0,0,156,0,7733.6170212765965,0,Zea mays (Corn),3,TIL1,ROT38,DWM1,NIT2,n/a,Corn w/ Rye
FREEMAN,12,2014,5201.021276595744,0,0,519.35,0,5720.371276595744,0,Zea mays (Corn),3,TIL1,ROT38,DWM1,NIT2,n/a,Corn w/ Rye
FREEMAN,12,2015,4081.0212765957444,0,0,755.3000000000001,0,4836.321276595744,0,Zea mays (Corn),3,TIL1,ROT38,DWM1,NIT2,n/a,Corn w/ Rye
FREEMAN,13,2011,3424,0,0,0,0,3424,0,Zea mays (Corn),3,TIL1,ROT4,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,13,2012,0,3221.584615384615,0,0,0,3221.584615384615,0,Glycine max (Soybean),3,TIL1,ROT4,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,13,2013,3866.553191489362,0,0,0,0,3866.553191489362,0,Zea mays (Corn),3,TIL1,ROT4,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,13,2014,0,4708.0817307692305,0,0,0,4708.0817307692305,0,Glycine max (Soybean),3,TIL1,ROT4,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,13,2015,3154.8936170212764,0,0,0,0,3154.8936170212764,0,Zea mays (Corn),3,TIL1,ROT4,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,14,2011,4704.510638297872,0,0,0,0,4704.510638297872,0,Zea mays (Corn),3,TIL1,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,14,2012,2838.9787234042556,0,0,0,0,2838.9787234042556,0,Zea mays (Corn),3,TIL1,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,14,2013,4974.1276595744685,0,0,0,0,4974.1276595744685,0,Zea mays (Corn),3,TIL1,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,14,2014,5611.914893617021,0,0,0,0,5611.914893617021,0,Zea mays (Corn),3,TIL1,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,14,2015,2623.6595744680853,0,0,0,0,2623.6595744680853,0,Zea mays (Corn),3,TIL1,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,15,2011,0,3593.3235576923075,0,0,0,3593.3235576923075,0,Glycine max (Soybean),3,TIL1,ROT2,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,15,2012,0,3004.641346153846,0,0,0,3004.641346153846,0,Glycine max (Soybean),3,TIL1,ROT2,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,15,2013,0,3244.5173076923074,0,0,0,3244.5173076923074,0,Glycine max (Soybean),3,TIL1,ROT2,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,15,2014,0,3769.2173076923073,0,0,0,3769.2173076923073,0,Glycine max (Soybean),3,TIL1,ROT2,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,15,2015,0,3319.0485576923074,0,0,0,3319.0485576923074,0,Glycine max (Soybean),3,TIL1,ROT2,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,16,2011,0,3088.689663461538,0,0,0,3088.689663461538,0,Glycine max (Soybean),3,TIL1,ROT5,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,16,2012,3281.531914893617,0,0,0,0,3281.531914893617,0,Zea mays (Corn),3,TIL1,ROT5,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,16,2013,0,3158.8637019230764,0,0,0,3158.8637019230764,0,Glycine max (Soybean),3,TIL1,ROT5,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,16,2014,6938.723404255319,0,0,0,0,6938.723404255319,0,Zea mays (Corn),3,TIL1,ROT5,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,16,2015,0,5402.025,0,0,0,5402.025,0,Glycine max (Soybean),3,TIL1,ROT5,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,17,2011,0,3948.3216346153845,0,0,0,3948.3216346153845,0,Glycine max (Soybean),2,TIL2,ROT5,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,17,2012,4077.446808510638,0,0,0,0,4077.446808510638,0,Zea mays (Corn),2,TIL2,ROT5,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,17,2013,0,2836.8887019230765,0,0,0,2836.8887019230765,0,Glycine max (Soybean),2,TIL2,ROT5,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,17,2014,6654.1276595744685,0,0,0,0,6654.1276595744685,0,Zea mays (Corn),2,TIL2,ROT5,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,17,2015,0,4329.233653846153,0,0,0,4329.233653846153,0,Glycine max (Soybean),2,TIL2,ROT5,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,18,2011,5218.212765957447,0,0,0,0,5218.212765957447,0,Zea mays (Corn),2,TIL2,ROT4,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,18,2012,0,2478.565384615384,0,0,0,2478.565384615384,0,Glycine max (Soybean),2,TIL2,ROT4,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,18,2013,7259.744680851065,0,0,0,0,7259.744680851065,0,Zea mays (Corn),2,TIL2,ROT4,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,18,2014,0,4978.2288461538465,0,0,0,4978.2288461538465,0,Glycine max (Soybean),2,TIL2,ROT4,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,18,2015,6581.446808510638,0,0,0,0,6581.446808510638,0,Zea mays (Corn),2,TIL2,ROT4,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,19,2011,4808.510638297872,0,0,0,0,4808.510638297872,0,Zea mays (Corn),2,TIL2,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,19,2012,2912.68085106383,0,0,0,0,2912.68085106383,0,Zea mays (Corn),2,TIL2,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,19,2013,5849.617021276596,0,0,0,0,5849.617021276596,0,Zea mays (Corn),2,TIL2,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,19,2014,8870.808510638299,0,0,0,0,8870.808510638299,0,Zea mays (Corn),2,TIL2,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,19,2015,2686.808510638298,0,0,0,0,2686.808510638298,0,Zea mays (Corn),2,TIL2,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,2,2011,3655.4893617021276,0,0,0,0,3655.4893617021276,0,Zea mays (Corn),1,TIL1,ROT4,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,2,2012,0,3834.3461538461534,0,0,0,3834.3461538461534,0,Glycine max (Soybean),1,TIL1,ROT4,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,2,2013,7442.042553191489,0,0,0,0,7442.042553191489,0,Zea mays (Corn),1,TIL1,ROT4,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,2,2014,0,4884.663461538461,0,0,0,4884.663461538461,0,Glycine max (Soybean),1,TIL1,ROT4,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,2,2015,3958.127659574468,0,0,0,0,3958.127659574468,0,Zea mays (Corn),1,TIL1,ROT4,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,20,2011,0,4549.158173076923,0,0,0,4549.158173076923,0,Glycine max (Soybean),2,TIL2,ROT2,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,20,2012,0,3546.5408653846152,0,0,0,3546.5408653846152,0,Glycine max (Soybean),2,TIL2,ROT2,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,20,2013,0,4369.365865384614,0,0,0,4369.365865384614,0,Glycine max (Soybean),2,TIL2,ROT2,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,20,2014,0,4578.741346153845,0,0,0,4578.741346153845,0,Glycine max (Soybean),2,TIL2,ROT2,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,20,2015,0,3569.244230769231,0,0,0,3569.244230769231,0,Glycine max (Soybean),2,TIL2,ROT2,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,21,2011,4158.297872340426,0,0,0,0,4158.297872340426,0,Zea mays (Corn),1,TIL1,ROT38,DWM1,NIT2,n/a,Corn w/ Rye
FREEMAN,21,2012,3198.2978723404253,0,0,103.35000000000001,0,3301.6478723404252,0,Zea mays (Corn),1,TIL1,ROT38,DWM1,NIT2,n/a,Corn w/ Rye
FREEMAN,21,2013,3388.5957446808507,0,0,152.1,0,3540.6957446808506,0,Zea mays (Corn),1,TIL1,ROT38,DWM1,NIT2,n/a,Corn w/ Rye
FREEMAN,21,2014,8707.91489361702,0,0,243.1,0,8951.01489361702,0,Zea mays (Corn),1,TIL1,ROT38,DWM1,NIT2,n/a,Corn w/ Rye
FREEMAN,21,2015,4042.723404255319,0,0,749.45,0,4792.173404255319,0,Zea mays (Corn),1,TIL1,ROT38,DWM1,NIT2,n/a,Corn w/ Rye
FREEMAN,22,2011,4290.212765957447,0,0,0,0,4290.212765957447,0,Zea mays (Corn),1,TIL1,ROT36,DWM1,NIT2,n/a,Corn w/ Rye
FREEMAN,22,2012,0,2389.1278846153846,0,335.40000000000003,0,2724.5278846153847,0,Glycine max (Soybean),1,TIL1,ROT36,DWM1,NIT2,n/a,Soybean w/ Rye
FREEMAN,22,2013,5048.425531914894,0,0,121.55,0,5169.975531914894,0,Zea mays (Corn),1,TIL1,ROT36,DWM1,NIT2,n/a,Corn w/ Rye
FREEMAN,22,2014,0,4059.0865384615386,0,241.15,0,4300.236538461539,0,Glycine max (Soybean),1,TIL1,ROT36,DWM1,NIT2,n/a,Soybean w/ Rye
FREEMAN,22,2015,5217.361702127659,0,0,1726.4,0,6943.761702127658,0,Zea mays (Corn),1,TIL1,ROT36,DWM1,NIT2,n/a,Corn w/ Rye
FREEMAN,23,2011,0,3141.0908653846154,0,0,0,3141.0908653846154,0,Glycine max (Soybean),1,TIL1,ROT39,DWM1,NIT2,n/a,Soybean w/ Rye
FREEMAN,23,2012,0,1414.7177884615385,0,313.95,0,1728.6677884615385,0,Glycine max (Soybean),1,TIL1,ROT39,DWM1,NIT2,n/a,Soybean w/ Rye
FREEMAN,23,2013,0,4179.483173076923,0,216.45000000000002,0,4395.933173076923,0,Glycine max (Soybean),1,TIL1,ROT39,DWM1,NIT2,n/a,Soybean w/ Rye
FREEMAN,23,2014,0,4883.746153846154,0,417.3,0,5301.046153846154,0,Glycine max (Soybean),1,TIL1,ROT39,DWM1,NIT2,n/a,Soybean w/ Rye
FREEMAN,23,2015,0,5363.0394230769225,0,1918.8,0,7281.839423076923,0,Glycine max (Soybean),1,TIL1,ROT39,DWM1,NIT2,n/a,Soybean w/ Rye
FREEMAN,24,2011,0,2735.4115384615384,0,0,0,2735.4115384615384,0,Glycine max (Soybean),1,TIL1,ROT37,DWM1,NIT2,n/a,Soybean w/ Rye
FREEMAN,24,2012,1755.914893617021,0,0,238.55,0,1994.464893617021,0,Zea mays (Corn),1,TIL1,ROT37,DWM1,NIT2,n/a,Corn w/ Rye
FREEMAN,24,2013,0,3920.4584134615384,0,74.10000000000001,0,3994.5584134615383,0,Glycine max (Soybean),1,TIL1,ROT37,DWM1,NIT2,n/a,Soybean w/ Rye
FREEMAN,24,2014,8231.31914893617,0,0,531.0500000000001,0,8762.36914893617,0,Zea mays (Corn),1,TIL1,ROT37,DWM1,NIT2,n/a,Corn w/ Rye
FREEMAN,24,2015,0,4590.207692307691,0,1175.8500000000001,0,5766.0576923076915,0,Glycine max (Soybean),1,TIL1,ROT37,DWM1,NIT2,n/a,Soybean w/ Rye
FREEMAN,25,2011,0,3849.2524038461534,0,0,0,3849.2524038461534,0,Glycine max (Soybean),1,TIL2,ROT2,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,25,2012,0,2711.5615384615385,0,0,0,2711.5615384615385,0,Glycine max (Soybean),1,TIL2,ROT2,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,25,2013,0,2045.3668269230768,0,0,0,2045.3668269230768,0,Glycine max (Soybean),1,TIL2,ROT2,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,25,2014,0,4123.527403846154,0,0,0,4123.527403846154,0,Glycine max (Soybean),1,TIL2,ROT2,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,25,2015,0,6348.686538461538,0,0,0,6348.686538461538,0,Glycine max (Soybean),1,TIL2,ROT2,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,26,2011,5265.36170212766,0,0,0,0,5265.36170212766,0,Zea mays (Corn),1,TIL2,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,26,2012,3470.1276595744685,0,0,0,0,3470.1276595744685,0,Zea mays (Corn),1,TIL2,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,26,2013,6498.382978723404,0,0,0,0,6498.382978723404,0,Zea mays (Corn),1,TIL2,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,26,2014,7569.8723404255325,0,0,0,0,7569.8723404255325,0,Zea mays (Corn),1,TIL2,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,26,2015,5190.808510638298,0,0,0,0,5190.808510638298,0,Zea mays (Corn),1,TIL2,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,27,2011,5714.212765957446,0,0,0,0,5714.212765957446,0,Zea mays (Corn),1,TIL2,ROT4,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,27,2012,0,2802.375,0,0,0,2802.375,0,Glycine max (Soybean),1,TIL2,ROT4,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,27,2013,7279.659574468085,0,0,0,0,7279.659574468085,0,Zea mays (Corn),1,TIL2,ROT4,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,27,2014,0,4615.892307692307,0,0,0,4615.892307692307,0,Glycine max (Soybean),1,TIL2,ROT4,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,27,2015,6106.382978723404,0,0,0,0,6106.382978723404,0,Zea mays (Corn),1,TIL2,ROT4,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,28,2011,0,4127.6552884615385,0,0,0,4127.6552884615385,0,Glycine max (Soybean),1,TIL2,ROT5,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,28,2012,3170.553191489362,0,0,0,0,3170.553191489362,0,Zea mays (Corn),1,TIL2,ROT5,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,28,2013,0,3616.0269230769227,0,0,0,3616.0269230769227,0,Glycine max (Soybean),1,TIL2,ROT5,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,28,2014,6407.489361702128,0,0,0,0,6407.489361702128,0,Zea mays (Corn),1,TIL2,ROT5,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,28,2015,0,5943.4658653846145,0,0,0,5943.4658653846145,0,Glycine max (Soybean),1,TIL2,ROT5,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,29,2011,4736.340425531915,0,0,0,0,4736.340425531915,0,Zea mays (Corn),2,TIL1,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,29,2012,2451.0638297872338,0,0,0,0,2451.0638297872338,0,Zea mays (Corn),2,TIL1,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,29,2013,7798.212765957447,0,0,0,0,7798.212765957447,0,Zea mays (Corn),2,TIL1,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,29,2014,8498.55319148936,0,0,0,0,8498.55319148936,0,Zea mays (Corn),2,TIL1,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,29,2015,4772.255319148936,0,0,0,0,4772.255319148936,0,Zea mays (Corn),2,TIL1,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,3,2011,0,4225.807211538461,0,0,0,4225.807211538461,0,Glycine max (Soybean),1,TIL1,ROT2,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,3,2012,0,4035.2365384615377,0,0,0,4035.2365384615377,0,Glycine max (Soybean),1,TIL1,ROT2,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,3,2013,0,3197.046634615385,0,0,0,3197.046634615385,0,Glycine max (Soybean),1,TIL1,ROT2,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,3,2014,0,5273.831249999999,0,0,0,5273.831249999999,0,Glycine max (Soybean),1,TIL1,ROT2,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,3,2015,0,3352.3009615384613,0,0,0,3352.3009615384613,0,Glycine max (Soybean),1,TIL1,ROT2,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,30,2011,0,3254.607692307692,0,0,0,3254.607692307692,0,Glycine max (Soybean),2,TIL1,ROT2,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,30,2012,0,2862.6879807692303,0,0,0,2862.6879807692303,0,Glycine max (Soybean),2,TIL1,ROT2,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,30,2014,0,3833.428846153846,0,0,0,3833.428846153846,0,Glycine max (Soybean),2,TIL1,ROT2,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,30,2015,0,5138.069711538461,0,0,0,5138.069711538461,0,Glycine max (Soybean),2,TIL1,ROT2,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,31,2011,0,3424.309615384615,0,0,0,3424.309615384615,0,Glycine max (Soybean),2,TIL1,ROT5,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,31,2012,4284.936170212766,0,0,0,0,4284.936170212766,0,Zea mays (Corn),2,TIL1,ROT5,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,31,2013,0,3023.6754807692305,0,0,0,3023.6754807692305,0,Glycine max (Soybean),2,TIL1,ROT5,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,31,2014,8005.957446808511,0,0,0,0,8005.957446808511,0,Zea mays (Corn),2,TIL1,ROT5,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,31,2015,0,3532.322596153846,0,0,0,3532.322596153846,0,Glycine max (Soybean),2,TIL1,ROT5,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,32,2011,4611.063829787234,0,0,0,0,4611.063829787234,0,Zea mays (Corn),2,TIL1,ROT4,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,32,2012,0,3155.7677884615377,0,0,0,3155.7677884615377,0,Glycine max (Soybean),2,TIL1,ROT4,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,32,2013,5265.191489361702,0,0,0,0,5265.191489361702,0,Zea mays (Corn),2,TIL1,ROT4,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,32,2014,0,3262.4048076923073,0,0,0,3262.4048076923073,0,Glycine max (Soybean),2,TIL1,ROT4,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,32,2015,3431.8297872340427,0,0,0,0,3431.8297872340427,0,Zea mays (Corn),2,TIL1,ROT4,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,33,2011,0,4132.70048076923,0,0,0,4132.70048076923,0,Glycine max (Soybean),3,TIL2,ROT2,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,33,2012,0,3646.298076923077,0,0,0,3646.298076923077,0,Glycine max (Soybean),3,TIL2,ROT2,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,33,2013,0,4108.277163461538,0,0,0,4108.277163461538,0,Glycine max (Soybean),3,TIL2,ROT2,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,33,2014,0,4039.3644230769223,0,0,0,4039.3644230769223,0,Glycine max (Soybean),3,TIL2,ROT2,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,33,2015,0,5648.551442307692,0,0,0,5648.551442307692,0,Glycine max (Soybean),3,TIL2,ROT2,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,34,2011,0,3338.082692307692,0,0,0,3338.082692307692,0,Glycine max (Soybean),3,TIL2,ROT5,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,34,2012,4464.340425531915,0,0,0,0,4464.340425531915,0,Zea mays (Corn),3,TIL2,ROT5,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,34,2013,0,2720.2759615384616,0,0,0,2720.2759615384616,0,Glycine max (Soybean),3,TIL2,ROT5,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,34,2014,7176.170212765957,0,0,0,0,7176.170212765957,0,Zea mays (Corn),3,TIL2,ROT5,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,34,2015,0,4786.052884615385,0,0,0,4786.052884615385,0,Glycine max (Soybean),3,TIL2,ROT5,DWM1,NIT2,n/a,Glycine max (Soybean)
FREEMAN,35,2011,5429.446808510638,0,0,0,0,5429.446808510638,0,Zea mays (Corn),3,TIL2,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
FREEMAN,35,2012,2069.276595744681,0,0,0,0,2069.276595744681,0,Zea mays (Corn),3,TIL2,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
